Portfolio,Date,Call Volume,CCT,Service Level,Abandon Rate
D,2024-12-23,12297.0,317.7,0.9196,0.0067
D,2024-12-24,6883.0,304.19,0.8996,0.0149
D,2024-12-25,1727.0,308.86,0.8358,0.0204
D,2024-12-26,11133.0,294.96,0.8524,0.0174
D,2024-12-27,11796.0,290.79,0.9951,0.0024
D,2024-12-28,7865.0,314.63,0.8767,0.01
D,2024-12-29,4760.0,325.23,0.919,0.0093
D,2024-12-30,12699.0,319.52,0.9947,0.0029
D,2024-12-31,9246.0,314.7,0.952,0.0065
D,2025-01-01,4643.0,301.27,0.9717,0.0058
D,2025-01-02,15066.0,315.3,0.972,0.0047
D,2025-01-03,14288.0,300.19,0.9889,0.0036
D,2025-01-04,9252.0,288.89,0.9706,0.0076
D,2025-01-05,5819.0,338.79,0.7498,0.0282
D,2025-01-06,13912.0,330.57,0.9066,0.0087
D,2025-01-07,13309.0,327.86,0.8828,0.0104
D,2025-01-08,12544.0,330.17,0.9011,0.0092
D,2025-01-09,11350.0,324.82,0.9568,0.0056
D,2025-01-10,11120.0,307.23,0.9728,0.0055
D,2025-01-11,8187.0,295.06,0.9902,0.0031
D,2025-01-12,5349.0,330.73,0.8765,0.0121
D,2025-01-13,13074.0,330.87,0.9476,0.0074
D,2025-01-14,11956.0,330.44,0.9117,0.0141
D,2025-01-15,12191.0,325.19,0.9324,0.0089
D,2025-01-16,11542.0,318.02,0.8987,0.0363
D,2025-01-17,11509.0,314.16,0.8936,0.0132
D,2025-01-18,7791.0,289.02,0.9752,0.0055
D,2025-01-19,4782.0,,,0.0103
D,2025-01-20,9297.0,,,0.0091
D,2025-01-21,11343.0,,,0.0116
D,2025-01-22,12050.0,,,0.0082
D,2025-01-23,11205.0,,,0.0055
D,2025-01-24,11200.0,,,0.0087
D,2025-01-25,7859.0,,,0.0036
D,2025-01-26,4897.0,,,0.0065
D,2025-01-27,11726.0,,,0.0087
D,2025-01-28,11051.0,,,0.0174
D,2025-01-29,10723.0,,,0.0382
D,2025-01-30,10386.0,,,0.0064
D,2025-01-31,11254.0,306.51,0.9192,0.0095
D,2025-02-01,8410.0,286.67,0.9865,0.0068
D,2025-02-02,5703.0,299.1,0.8978,0.0117
D,2025-02-03,14430.0,297.8,0.8854,0.0179
D,2025-02-04,12459.0,333.55,0.5933,0.0638
D,2025-02-05,11812.0,324.04,0.8659,0.0116
D,2025-02-06,11275.0,319.57,0.8258,0.0242
D,2025-02-07,11087.0,320.75,0.867,0.0145
D,2025-02-08,7393.0,324.72,0.8604,0.0184
D,2025-02-09,4692.0,314.25,0.8042,0.0319
D,2025-02-10,12001.0,300.07,0.9671,0.0064
D,2025-02-11,10980.0,328.7,0.8748,0.0125
D,2025-02-12,11389.0,326.77,0.9001,0.0103
D,2025-02-13,10576.0,330.69,0.8744,0.0376
D,2025-02-14,9877.0,332.02,0.9096,0.0104
D,2025-02-15,7226.0,326.66,0.9163,0.0089
D,2025-02-16,4818.0,306.82,0.8278,0.0208
D,2025-02-17,10402.0,300.8,0.8966,0.014
D,2025-02-18,10902.0,333.59,0.7643,0.027
D,2025-02-19,11670.0,331.07,0.9194,0.0108
D,2025-02-20,11511.0,330.26,0.9393,0.0068
D,2025-02-21,11256.0,326.14,0.9561,0.0051
D,2025-02-22,7539.0,325.09,0.939,0.0072
D,2025-02-23,4678.0,313.19,0.9248,0.0086
D,2025-02-24,11749.0,308.97,0.9621,0.0061
D,2025-02-25,11453.0,325.67,0.8757,0.0089
D,2025-02-26,12806.0,324.67,0.9022,0.0105
D,2025-02-27,11145.0,315.17,0.9084,0.0071
D,2025-02-28,11457.0,314.29,0.812,0.0239
D,2025-03-01,8229.0,331.92,0.9497,0.0066
D,2025-03-02,6047.0,320.2,0.9263,0.0091
D,2025-03-03,14525.0,304.34,0.987,0.0037
D,2025-03-04,12171.0,293.87,0.992,0.0037
D,2025-03-05,11591.0,342.73,0.9067,0.0075
D,2025-03-06,11030.0,335.68,0.9327,0.0088
D,2025-03-07,10812.0,330.4,0.9196,0.0079
D,2025-03-08,7512.0,330.86,0.951,0.0056
D,2025-03-09,5112.0,328.88,0.9657,0.0074
D,2025-03-10,12001.0,313.67,0.9414,0.0081
D,2025-03-11,11339.0,304.08,0.9827,0.0018
D,2025-03-12,11330.0,331.13,0.9517,0.0062
D,2025-03-13,10189.0,342.24,0.9506,0.006
D,2025-03-14,10367.0,328.21,0.9686,0.0067
D,2025-03-15,7244.0,337.76,0.916,0.0088
D,2025-03-16,4821.0,335.15,0.9171,0.0085
D,2025-03-17,12050.0,320.62,0.8901,0.0128
D,2025-03-18,11082.0,300.22,0.9571,0.0065
D,2025-03-19,11170.0,344.2,0.8589,0.0135
D,2025-03-20,11007.0,334.07,0.9171,0.0104
D,2025-03-21,10756.0,336.11,0.871,0.0665
D,2025-03-22,7136.0,332.51,0.9499,0.0082
D,2025-03-23,4746.0,317.78,0.9569,0.0228
D,2025-03-24,11809.0,318.69,0.931,0.0082
D,2025-03-25,10898.0,299.7,0.9887,0.0037
D,2025-03-26,10520.0,332.91,0.9448,0.0066
D,2025-03-27,10420.0,330.17,0.9182,0.0095
D,2025-03-28,10426.0,329.67,0.8832,0.0171
D,2025-03-29,6992.0,330.77,0.8298,0.0216
D,2025-03-30,4434.0,330.78,0.8251,0.0191
D,2025-03-31,11426.0,309.49,0.7805,0.0348
D,2025-04-01,11990.0,329.48,0.753,0.0675
D,2025-04-02,11691.0,310.45,0.8374,0.0217
D,2025-04-03,11868.0,299.55,0.8745,0.0221
D,2025-04-04,11455.0,325.87,0.8921,0.0117
D,2025-04-05,7380.0,324.66,0.9143,0.009
D,2025-04-06,4959.0,317.41,0.9315,0.009
D,2025-04-07,12304.0,322.07,0.9239,0.0089
D,2025-04-08,11559.0,325.43,0.8297,0.0236
D,2025-04-09,11237.0,316.26,0.7225,0.0559
D,2025-04-10,10370.0,300.23,0.9511,0.015
D,2025-04-11,10949.0,332.25,0.8003,0.0268
D,2025-04-12,7076.0,327.16,0.9091,0.0127
D,2025-04-13,4564.0,327.78,0.9287,0.0121
D,2025-04-14,11692.0,326.85,0.9129,0.0141
D,2025-04-15,10928.0,329.7,0.737,0.0359
D,2025-04-16,10912.0,313.45,0.8288,0.0221
D,2025-04-17,10209.0,304.63,0.8886,0.0185
D,2025-04-18,9265.0,329.03,0.8607,0.0126
D,2025-04-19,6585.0,331.45,0.8362,0.0274
D,2025-04-20,2598.0,324.09,0.9309,0.0065
D,2025-04-21,11965.0,326.01,0.9389,0.005
D,2025-04-22,11442.0,328.5,0.9383,0.0085
D,2025-04-23,10719.0,311.45,0.8865,0.0121
D,2025-04-24,10235.0,303.97,0.9865,0.003
D,2025-04-25,10533.0,321.99,0.9443,0.0069
D,2025-04-26,7021.0,320.26,0.9502,0.0043
D,2025-04-27,4731.0,312.2,0.9346,0.008
D,2025-04-28,11990.0,313.13,0.8731,0.0107
D,2025-04-29,10277.0,308.72,0.8716,0.0112
D,2025-04-30,10995.0,295.38,0.9167,0.0144
D,2025-05-01,11876.0,293.89,0.9817,0.0066
D,2025-05-02,12274.0,310.81,0.9174,0.0164
D,2025-05-03,8129.0,307.06,0.9829,0.0053
D,2025-05-04,5517.0,335.98,0.882,0.0099
D,2025-05-05,13084.0,327.89,0.9469,0.0065
D,2025-05-06,11889.0,330.9,0.9067,0.0093
D,2025-05-07,11254.0,328.92,0.9535,0.0048
D,2025-05-08,10583.0,318.38,0.9587,0.0055
D,2025-05-09,10633.0,300.57,0.971,0.0059
D,2025-05-10,6365.0,334.7,0.9194,0.0077
D,2025-05-11,3335.0,332.49,0.9276,0.0061
D,2025-05-12,11908.0,332.5,0.9389,0.0066
D,2025-05-13,10775.0,321.51,0.9152,0.0149
D,2025-05-14,11019.0,341.1,0.955,0.0061
D,2025-05-15,10845.0,318.6,0.8849,0.0137
D,2025-05-16,10532.0,313.56,0.9729,0.0059
D,2025-05-17,6893.0,341.87,0.9251,0.0071
D,2025-05-18,4693.0,339.5,0.9408,0.0047
D,2025-05-19,11889.0,333.89,0.9289,0.0097
D,2025-05-20,10957.0,330.14,0.9115,0.0113
D,2025-05-21,10932.0,331.02,0.8709,0.0114
D,2025-05-22,10625.0,314.89,0.9245,0.0077
D,2025-05-23,10291.0,312.72,0.9805,0.0056
D,2025-05-24,6494.0,335.12,0.9412,0.0046
D,2025-05-25,4175.0,332.47,0.9489,0.005
D,2025-05-26,5637.0,330.61,0.8419,0.0235
D,2025-05-27,11507.0,339.62,0.8623,0.0136
D,2025-05-28,10983.0,325.91,0.902,0.0088
D,2025-05-29,10216.0,317.67,0.8859,0.0154
D,2025-05-30,10285.0,304.0,0.9349,0.009
D,2025-05-31,7151.0,328.82,0.8388,0.0147
D,2025-06-01,4993.0,313.81,0.9758,0.0084
D,2025-06-02,13042.0,321.05,0.9315,0.0084
D,2025-06-03,11814.0,320.54,0.8923,0.0102
D,2025-06-04,11528.0,325.72,0.8457,0.0226
D,2025-06-05,10946.0,327.37,0.7702,0.0249
D,2025-06-06,10294.0,305.15,0.9191,0.0075
D,2025-06-07,6863.0,299.81,0.9632,0.0084
D,2025-06-08,4527.0,333.26,0.7296,0.0331
D,2025-06-09,12417.0,325.77,0.8383,0.0207
D,2025-06-10,11170.0,326.02,0.8699,0.012
D,2025-06-11,10993.0,333.31,0.8351,0.0195
D,2025-06-12,10232.0,324.18,0.8637,0.014
D,2025-06-13,10094.0,306.24,0.9365,0.0087
D,2025-06-14,6686.0,303.17,0.9543,0.0072
D,2025-06-15,4172.0,334.1,0.7113,0.0327
D,2025-06-16,11868.0,328.82,0.8257,0.0177
D,2025-06-17,10993.0,330.93,0.8976,0.0077
D,2025-06-18,10694.0,331.03,0.9197,0.0109
D,2025-06-19,9591.0,331.03,0.9297,0.0099
D,2025-06-20,11804.0,307.43,0.9555,0.0077
D,2025-06-21,7211.0,306.01,0.9942,0.0036
D,2025-06-22,4203.0,333.12,0.8901,0.0121
D,2025-06-23,11245.0,328.95,0.8973,0.0096
D,2025-06-24,10523.0,332.34,0.9049,0.0106
D,2025-06-25,10820.0,328.0,0.8782,0.0124
D,2025-06-26,9933.0,317.07,0.9174,0.0101
D,2025-06-27,9834.0,312.54,0.9078,0.0135
D,2025-06-28,6765.0,298.44,0.9705,0.0073
D,2025-06-29,4087.0,317.87,0.9474,0.0055
D,2025-06-30,11446.0,326.09,0.7107,0.0794
D,2025-07-01,12388.0,335.03,0.8876,0.0101
D,2025-07-02,11437.0,321.94,0.9328,0.0065
D,2025-07-03,11313.0,325.59,0.9224,0.0096
D,2025-07-04,4704.0,327.46,0.9377,0.0074
D,2025-07-05,6405.0,316.71,0.9236,0.0085
D,2025-07-06,4814.0,300.79,0.98,0.0038
D,2025-07-07,13692.0,339.18,0.9336,0.0079
D,2025-07-08,11587.0,332.07,0.9299,0.0084
D,2025-07-09,11996.0,319.62,0.9838,0.0029
D,2025-07-10,11055.0,327.7,0.929,0.0068
D,2025-07-11,10320.0,325.82,0.9178,0.0117
D,2025-07-12,6812.0,312.15,0.916,0.0091
D,2025-07-13,4530.0,299.41,0.9921,0.006
D,2025-07-14,11483.0,327.35,0.9522,0.0046
D,2025-07-15,10765.0,336.07,0.9144,0.0083
D,2025-07-16,11473.0,335.82,0.8968,0.0123
D,2025-07-17,10953.0,329.13,0.9077,0.0097
D,2025-07-18,10463.0,325.35,0.9069,0.0103
D,2025-07-19,7158.0,308.03,0.9119,0.0127
D,2025-07-20,4719.0,312.48,0.8722,0.02
D,2025-07-21,11978.0,337.68,0.8648,0.0139
D,2025-07-22,10747.0,331.57,0.8755,0.0118
D,2025-07-23,10540.0,335.76,0.8791,0.0107
D,2025-07-24,9826.0,334.15,0.8851,0.0121
D,2025-07-25,9942.0,325.91,0.9468,0.0075
D,2025-07-26,6531.0,314.56,0.9471,0.0063
D,2025-07-27,4439.0,305.83,0.99,0.0045
D,2025-07-28,11540.0,331.52,0.9828,0.0025
D,2025-07-29,9754.0,320.79,0.8966,0.0087
D,2025-07-30,9656.0,322.12,0.9319,0.0084
D,2025-07-31,10272.0,322.04,0.898,0.0135
D,2025-08-01,11518.0,326.6,0.7616,0.0382
D,2025-08-02,7689.0,336.76,0.8294,0.0181
D,2025-08-03,5115.0,329.76,0.8348,0.0176
D,2025-08-04,13113.0,311.48,0.7548,0.0432
D,2025-08-05,11874.0,307.34,0.9244,0.0116
D,2025-08-06,11304.0,331.41,0.8219,0.0199
D,2025-08-07,10627.0,325.83,0.9187,0.007
D,2025-08-08,10666.0,334.42,0.9008,0.0106
D,2025-08-09,7192.0,338.07,0.8996,0.0098
D,2025-08-10,4529.0,348.01,0.8206,0.0198
D,2025-08-11,12157.0,325.71,0.7536,0.0399
D,2025-08-12,11071.0,319.27,0.761,0.0395
D,2025-08-13,10385.0,335.54,0.9548,0.006
D,2025-08-14,10195.0,333.48,0.9212,0.0071
D,2025-08-15,10404.0,341.51,0.8651,0.0147
D,2025-08-16,6845.0,340.38,0.8939,0.0101
D,2025-08-17,4818.0,344.6,0.8333,0.0212
D,2025-08-18,11935.0,310.76,0.7829,0.0497
D,2025-08-19,10765.0,311.41,0.9905,0.0074
D,2025-08-20,10690.0,340.62,0.8628,0.0132
D,2025-08-21,10475.0,342.35,0.9439,0.0073
D,2025-08-22,9967.0,352.4,0.9121,0.0135
D,2025-08-23,6927.0,354.18,0.8996,0.0104
D,2025-08-24,4317.0,361.11,0.9177,0.011
D,2025-08-25,11698.0,325.39,0.8225,0.033
D,2025-08-26,10141.0,305.78,0.9752,0.0072
D,2025-08-27,,,,0.0069
D,2025-08-28,,,,0.0114
D,2025-08-29,,,,0.0015
D,2025-08-30,,,,0.0108
D,2025-08-31,,,,0.0222
D,2025-09-01,,,,0.0073
D,2025-09-02,,,,0.0111
D,2025-09-03,,,,0.0074
D,2025-09-04,,,,0.016
D,2025-09-05,,,,0.0055
D,2025-09-06,7234.0,330.45,0.9411,0.0051
D,2025-09-07,4899.0,336.43,0.9055,0.009
D,2025-09-08,12299.0,324.67,0.8931,0.0142
D,2025-09-09,11599.0,312.22,0.8547,0.0175
D,2025-09-10,10760.0,308.85,0.9257,0.0094
D,2025-09-11,9978.0,334.12,0.9452,0.0054
D,2025-09-12,9940.0,335.67,0.9576,0.0044
D,2025-09-13,6630.0,329.99,0.8878,0.0131
D,2025-09-14,4323.0,330.46,0.9446,0.0065
D,2025-09-15,11915.0,330.67,0.8993,0.0105
D,2025-09-16,10669.0,317.05,0.887,0.0146
D,2025-09-17,10717.0,303.32,0.9942,0.0042
D,2025-09-18,10404.0,333.75,0.9411,0.0059
D,2025-09-19,10210.0,328.81,0.9464,0.0056
D,2025-09-20,7000.0,329.34,0.8918,0.009
D,2025-09-21,4502.0,330.87,0.9329,0.007
D,2025-09-22,11679.0,324.84,0.9465,0.0062
D,2025-09-23,10678.0,310.25,0.8055,0.0253
D,2025-09-24,10320.0,307.46,0.957,0.0051
D,2025-09-25,10269.0,325.03,0.956,0.0064
D,2025-09-26,10011.0,318.29,0.9629,0.0045
D,2025-09-27,6652.0,309.23,0.9509,0.0067
D,2025-09-28,4508.0,267.05,0.9641,0.0133
D,2025-09-29,10835.0,305.8,0.9968,0.002
D,2025-09-30,10517.0,299.38,0.9927,0.0045
D,2025-10-01,11483.0,330.35,0.6829,0.0918
D,2025-10-02,11278.0,313.62,0.9495,0.0118
D,2025-10-03,11558.0,344.46,0.5722,0.1334
D,2025-10-04,7866.0,348.54,0.6571,0.1119
D,2025-10-05,5088.0,346.03,0.8097,0.0419
D,2025-10-06,12478.0,339.86,0.9092,0.0112
D,2025-10-07,11299.0,343.27,0.8524,0.0194
D,2025-10-08,11194.0,329.75,0.8566,0.0205
D,2025-10-09,10800.0,321.11,0.9902,0.0037
D,2025-10-10,10245.0,356.44,0.7622,0.1997
D,2025-10-11,7041.0,353.5,0.9096,0.0191
D,2025-10-12,4683.0,345.76,0.9801,0.0035
D,2025-10-13,10247.0,345.28,0.9813,0.0044
D,2025-10-14,10641.0,338.31,0.9664,0.0049
D,2025-10-15,11090.0,327.68,0.9559,0.0084
D,2025-10-16,10560.0,321.62,0.9818,0.0028
D,2025-10-17,10556.0,346.82,0.9427,0.0065
D,2025-10-18,6840.0,343.61,0.9725,0.0101
D,2025-10-19,4472.0,342.7,0.9899,0.0039
D,2025-10-20,11557.0,338.67,0.9934,0.0028
D,2025-10-21,10468.0,335.78,0.9823,0.005
D,2025-10-22,10281.0,319.5,0.9004,0.0161
D,2025-10-23,10243.0,313.56,0.9959,0.0041
D,2025-10-24,9995.0,339.32,0.986,0.0022
D,2025-10-25,6725.0,320.24,0.9976,0.0019
D,2025-10-26,4468.0,314.82,0.9973,0.0015
D,2025-10-27,11276.0,307.22,0.9753,0.0166
D,2025-10-28,10643.0,321.66,0.9953,0.0026
D,2025-10-29,9563.0,305.2,0.9912,0.0044
D,2025-10-30,9187.0,304.19,0.9969,0.0049
D,2025-10-31,9208.0,298.63,0.989,0.0033
D,2025-11-01,7779.0,331.68,0.9701,0.004
D,2025-11-02,5575.0,325.49,0.8845,0.0107
D,2025-11-03,13314.0,321.48,0.91,0.007
D,2025-11-04,12084.0,321.64,0.8986,0.0445
D,2025-11-05,11919.0,318.71,0.9528,0.0073
D,2025-11-06,11032.0,310.25,0.9007,0.0116
D,2025-11-07,11108.0,297.66,0.9556,0.0078
D,2025-11-08,7695.0,322.88,0.928,0.0063
D,2025-11-09,5424.0,326.39,0.9422,0.0053
D,2025-11-10,13148.0,333.01,0.8531,0.0125
D,2025-11-11,11472.0,321.58,0.9649,0.0059
D,2025-11-12,11822.0,320.42,0.9364,0.006
D,2025-11-13,11036.0,303.86,0.8772,0.0136
D,2025-11-14,11199.0,299.31,0.956,0.0057
D,2025-11-15,7875.0,323.28,0.9547,0.0046
D,2025-11-16,5408.0,323.43,0.9278,0.0073
D,2025-11-17,12859.0,316.78,0.8604,0.0178
D,2025-11-18,12096.0,322.8,0.9315,0.007
D,2025-11-19,11909.0,312.26,0.9423,0.0086
D,2025-11-20,11764.0,296.29,0.8873,0.0119
D,2025-11-21,11825.0,283.02,0.9807,0.0044
D,2025-11-22,8075.0,307.3,0.9655,0.0059
D,2025-11-23,5338.0,302.45,0.9493,0.0061
D,2025-11-24,12354.0,274.08,0.9772,0.0104
D,2025-11-25,11292.0,309.59,0.9259,0.0092
D,2025-11-26,9744.0,306.9,0.9301,0.0052
D,2025-11-27,2225.0,303.2,0.9698,0.0048
D,2025-11-28,10044.0,294.71,0.9943,0.0025
D,2025-11-29,7724.0,316.43,0.9646,0.0042
D,2025-11-30,5556.0,307.45,0.8243,0.0362
D,2025-12-01,15505.0,338.42,0.9005,0.0094
D,2025-12-02,14196.0,347.76,0.802,0.0531
D,2025-12-03,14302.0,347.54,0.8218,0.0269
D,2025-12-04,13092.0,349.12,0.919,0.0095
D,2025-12-05,12964.0,345.53,0.9144,0.0091
D,2025-12-06,8821.0,329.45,0.7577,0.0409
D,2025-12-07,5869.0,308.28,0.9564,0.0107
D,2025-12-08,13918.0,344.6,0.9081,0.0107
D,2025-12-09,12999.0,340.72,0.8917,0.0098
D,2025-12-10,12182.0,353.18,0.9052,0.0102
D,2025-12-11,11779.0,355.17,0.9318,0.0108
D,2025-12-12,11534.0,341.41,0.917,0.0103
D,2025-12-13,8120.0,323.1,0.7587,0.036
D,2025-12-14,5445.0,309.98,0.9383,0.014
D,2025-12-15,12891.0,343.13,0.9127,0.0081
D,2025-12-16,11989.0,339.66,0.9204,0.0103
D,2025-12-17,12055.0,344.75,0.8408,0.0169
D,2025-12-18,11694.0,347.94,0.8428,0.019
D,2025-12-19,11365.0,336.9,0.8631,0.0247
D,2025-12-20,8627.0,327.69,0.7122,0.0488
D,2025-12-21,5865.0,310.42,0.846,0.0268
D,2025-12-22,12030.0,331.05,0.9531,0.0078
D,2025-12-23,10599.0,326.45,0.9934,0.0023
D,2025-12-24,6700.0,303.96,0.9491,0.009
D,2025-12-25,1667.0,291.03,0.9952,0.0096
D,2025-12-26,9514.0,333.22,0.8096,0.0269
D,2025-12-27,7108.0,313.9,0.9052,0.0117
D,2025-12-28,4776.0,318.63,0.9731,0.0044
D,2025-12-29,11695.0,353.94,0.7804,0.0213
D,2025-12-30,11093.0,335.17,0.895,0.0099
D,2025-12-31,7922.0,337.87,0.7803,0.0319
