Portfolio,Date,slot,Interval,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Service Level
B,2025-04-09,10,05:00:00,2.0,0.0,0.0,292.5,1.0
B,2025-04-09,11,05:30:00,1.0,0.0,0.0,55.0,1.0
B,2025-04-09,12,06:00:00,1.0,0.0,0.0,160.0,1.0
B,2025-04-09,13,06:30:00,2.0,1.0,0.5,175.0,1.0
B,2025-04-09,14,07:00:00,18.0,0.0,0.0,258.28,0.9444
B,2025-04-09,15,07:30:00,37.0,1.0,0.027,286.67,0.9167
B,2025-04-09,16,08:00:00,68.0,1.0,0.0147,288.42,0.9701
B,2025-04-09,17,08:30:00,119.0,1.0,0.0084,272.26,0.9576
B,2025-04-09,18,09:00:00,156.0,0.0,0.0,304.76,1.0
B,2025-04-09,19,09:30:00,218.0,0.0,0.0,291.82,0.9817
B,2025-04-09,20,10:00:00,266.0,2.0,0.0075,316.53,0.9773
B,2025-04-09,21,10:30:00,286.0,26.0,0.0909,328.8,0.5231
B,2025-04-09,22,11:00:00,359.0,2.0,0.0056,361.97,0.7591
B,2025-04-09,23,11:30:00,354.0,0.0,0.0,336.26,0.9972
B,2025-04-09,24,12:00:00,423.0,2.0,0.0047,343.75,0.962
B,2025-04-09,25,12:30:00,407.0,1.0,0.0025,345.14,0.9606
B,2025-04-09,26,13:00:00,410.0,1.0,0.0024,342.42,0.9976
B,2025-04-09,27,13:30:00,375.0,1.0,0.0027,347.95,0.9652
B,2025-04-09,28,14:00:00,391.0,0.0,0.0,346.84,0.9872
B,2025-04-09,29,14:30:00,492.0,4.0,0.0081,320.25,0.9508
B,2025-04-09,30,15:00:00,426.0,0.0,0.0,327.17,0.9977
B,2025-04-09,31,15:30:00,444.0,2.0,0.0045,338.45,0.9118
B,2025-04-09,32,16:00:00,448.0,0.0,0.0,354.85,0.9978
B,2025-04-09,33,16:30:00,433.0,5.0,0.0115,335.66,0.9206
B,2025-04-09,34,17:00:00,390.0,2.0,0.0051,341.04,0.9716
B,2025-04-09,35,17:30:00,395.0,0.0,0.0,364.84,0.957
B,2025-04-09,36,18:00:00,312.0,1.0,0.0032,356.18,0.9614
B,2025-04-09,37,18:30:00,306.0,0.0,0.0,333.46,0.9608
B,2025-04-09,38,19:00:00,263.0,1.0,0.0038,342.68,0.9809
B,2025-04-09,39,19:30:00,223.0,0.0,0.0,354.13,0.9955
B,2025-04-09,40,20:00:00,212.0,1.0,0.0047,303.23,0.9763
B,2025-04-09,41,20:30:00,201.0,0.0,0.0,321.81,0.9055
B,2025-04-09,42,21:00:00,150.0,1.0,0.0067,327.58,0.9933
B,2025-04-09,43,21:30:00,134.0,0.0,0.0,396.81,0.9328
B,2025-04-09,44,22:00:00,78.0,0.0,0.0,282.67,1.0
B,2025-04-09,45,22:30:00,81.0,0.0,0.0,345.56,1.0
B,2025-04-09,46,23:00:00,57.0,0.0,0.0,292.98,1.0
B,2025-04-09,47,23:30:00,48.0,0.0,0.0,293.13,1.0
B,2025-04-10,0,00:00:00,32.0,0.0,0.0,373.69,1.0
B,2025-04-10,1,00:30:00,23.0,0.0,0.0,347.52,1.0
B,2025-04-10,2,01:00:00,11.0,0.0,0.0,273.0,1.0
B,2025-04-10,3,01:30:00,9.0,0.0,0.0,264.56,0.8889
B,2025-04-10,4,02:00:00,5.0,0.0,0.0,446.8,1.0
B,2025-04-10,5,02:30:00,4.0,0.0,0.0,458.25,1.0
B,2025-04-10,6,03:00:00,2.0,0.0,0.0,290.0,1.0
B,2025-04-10,7,03:30:00,1.0,0.0,0.0,1155.0,1.0
B,2025-04-10,8,04:00:00,1.0,0.0,0.0,656.0,1.0
B,2025-04-10,9,04:30:00,0.0,0.0,,,
B,2025-04-10,10,05:00:00,2.0,0.0,0.0,237.5,1.0
B,2025-04-10,11,05:30:00,3.0,1.0,0.3333,282.0,1.0
B,2025-04-10,12,06:00:00,7.0,2.0,0.2857,237.2,1.0
B,2025-04-10,13,06:30:00,3.0,1.0,0.3333,516.5,0.5
B,2025-04-10,14,07:00:00,20.0,0.0,0.0,178.45,0.95
B,2025-04-10,15,07:30:00,36.0,2.0,0.0556,265.26,0.6176
B,2025-04-10,16,08:00:00,59.0,0.0,0.0,325.39,0.9661
B,2025-04-10,17,08:30:00,102.0,0.0,0.0,291.7,1.0
B,2025-04-10,18,09:00:00,156.0,1.0,0.0064,304.1,0.9548
B,2025-04-10,19,09:30:00,195.0,2.0,0.0103,313.29,0.8601
B,2025-04-10,20,10:00:00,244.0,0.0,0.0,322.54,0.9262
B,2025-04-10,21,10:30:00,300.0,1.0,0.0033,309.19,0.8997
B,2025-04-10,22,11:00:00,284.0,1.0,0.0035,351.22,0.9258
B,2025-04-10,23,11:30:00,312.0,1.0,0.0032,316.36,0.9132
B,2025-04-10,24,12:00:00,372.0,1.0,0.0027,316.87,0.9677
B,2025-04-10,25,12:30:00,396.0,4.0,0.0101,329.03,0.9005
B,2025-04-10,26,13:00:00,366.0,0.0,0.0,313.45,0.9918
B,2025-04-10,27,13:30:00,330.0,5.0,0.0152,328.22,0.9446
B,2025-04-10,28,14:00:00,394.0,1.0,0.0025,336.35,0.9313
B,2025-04-10,29,14:30:00,419.0,0.0,0.0,333.79,0.9475
B,2025-04-10,30,15:00:00,388.0,3.0,0.0077,352.57,0.974
B,2025-04-10,31,15:30:00,405.0,0.0,0.0,322.67,0.9926
B,2025-04-10,32,16:00:00,368.0,1.0,0.0027,331.12,0.9973
B,2025-04-10,33,16:30:00,424.0,2.0,0.0047,341.37,0.9194
B,2025-04-10,34,17:00:00,390.0,3.0,0.0077,323.08,0.9793
B,2025-04-10,35,17:30:00,317.0,0.0,0.0,341.11,0.9874
B,2025-04-10,36,18:00:00,323.0,2.0,0.0062,331.27,0.9688
B,2025-04-10,37,18:30:00,305.0,4.0,0.0131,342.42,0.9236
B,2025-04-10,38,19:00:00,283.0,0.0,0.0,326.39,0.9647
B,2025-04-10,39,19:30:00,232.0,0.0,0.0,307.85,0.9138
B,2025-04-10,40,20:00:00,204.0,1.0,0.0049,301.27,0.9901
B,2025-04-10,41,20:30:00,199.0,1.0,0.005,337.56,0.9495
B,2025-04-10,42,21:00:00,160.0,0.0,0.0,347.81,0.9938
B,2025-04-10,43,21:30:00,111.0,0.0,0.0,307.33,1.0
B,2025-04-10,44,22:00:00,92.0,1.0,0.0109,340.46,0.978
B,2025-04-10,45,22:30:00,73.0,0.0,0.0,320.52,0.9863
B,2025-04-10,46,23:00:00,51.0,0.0,0.0,390.14,1.0
B,2025-04-10,47,23:30:00,39.0,0.0,0.0,285.44,0.9744
B,2025-04-11,0,00:00:00,38.0,0.0,0.0,259.37,1.0
B,2025-04-11,1,00:30:00,20.0,0.0,0.0,290.25,1.0
B,2025-04-11,2,01:00:00,6.0,0.0,0.0,282.17,0.8333
B,2025-04-11,3,01:30:00,6.0,0.0,0.0,228.83,0.5
B,2025-04-11,4,02:00:00,2.0,0.0,0.0,221.5,1.0
B,2025-04-11,5,02:30:00,2.0,0.0,0.0,788.5,1.0
B,2025-04-11,6,03:00:00,9.0,0.0,0.0,46.56,1.0
B,2025-04-11,7,03:30:00,14.0,0.0,0.0,51.64,1.0
B,2025-04-11,8,04:00:00,5.0,0.0,0.0,72.0,1.0
B,2025-04-11,9,04:30:00,6.0,0.0,0.0,66.67,1.0
B,2025-04-11,10,05:00:00,1.0,0.0,0.0,17.0,1.0
B,2025-04-11,11,05:30:00,2.0,0.0,0.0,255.5,0.5
B,2025-04-11,12,06:00:00,5.0,1.0,0.2,273.75,1.0
B,2025-04-11,13,06:30:00,5.0,4.0,0.8,253.0,0.0
B,2025-04-11,14,07:00:00,34.0,2.0,0.0588,133.47,0.8438
B,2025-04-11,15,07:30:00,37.0,4.0,0.1081,268.79,0.7273
B,2025-04-11,16,08:00:00,86.0,0.0,0.0,279.33,0.8953
B,2025-04-11,17,08:30:00,92.0,1.0,0.0109,357.92,0.9231
B,2025-04-11,18,09:00:00,162.0,3.0,0.0185,275.15,0.8931
B,2025-04-11,19,09:30:00,214.0,3.0,0.014,267.55,0.891
B,2025-04-11,20,10:00:00,250.0,2.0,0.008,323.15,0.8065
B,2025-04-11,21,10:30:00,306.0,5.0,0.0163,331.34,0.8239
B,2025-04-11,22,11:00:00,323.0,8.0,0.0248,344.38,0.7778
B,2025-04-11,23,11:30:00,418.0,45.0,0.1077,354.23,0.4692
B,2025-04-11,24,12:00:00,471.0,55.0,0.1168,316.81,0.4447
B,2025-04-11,25,12:30:00,412.0,13.0,0.0316,347.91,0.584
B,2025-04-11,26,13:00:00,417.0,12.0,0.0288,331.92,0.7432
B,2025-04-11,27,13:30:00,362.0,2.0,0.0055,348.64,0.7278
B,2025-04-11,28,14:00:00,446.0,8.0,0.0179,362.66,0.7215
B,2025-04-11,29,14:30:00,399.0,4.0,0.01,337.73,0.9418
B,2025-04-11,30,15:00:00,460.0,3.0,0.0065,355.36,0.9606
B,2025-04-11,31,15:30:00,428.0,3.0,0.007,332.17,0.9247
B,2025-04-11,32,16:00:00,391.0,0.0,0.0,358.34,0.9668
B,2025-04-11,33,16:30:00,437.0,20.0,0.0458,343.52,0.8657
B,2025-04-11,34,17:00:00,380.0,4.0,0.0105,341.84,0.9521
B,2025-04-11,35,17:30:00,360.0,1.0,0.0028,311.18,0.9861
B,2025-04-11,36,18:00:00,346.0,3.0,0.0087,367.21,0.9125
B,2025-04-11,37,18:30:00,294.0,1.0,0.0034,317.31,0.9829
B,2025-04-11,38,19:00:00,285.0,7.0,0.0246,334.92,0.6439
B,2025-04-11,39,19:30:00,241.0,1.0,0.0041,311.93,0.9
B,2025-04-11,40,20:00:00,197.0,1.0,0.0051,335.93,0.949
B,2025-04-11,41,20:30:00,187.0,0.0,0.0,354.67,0.9947
B,2025-04-11,42,21:00:00,,,,348.24,
B,2025-04-11,43,21:30:00,,,,283.61,
B,2025-04-11,44,22:00:00,,,,380.98,
B,2025-04-11,45,22:30:00,,,,311.58,
B,2025-04-11,46,23:00:00,,,,275.34,
B,2025-04-11,47,23:30:00,,,,442.75,
B,2025-04-12,0,00:00:00,,,,273.52,
B,2025-04-12,1,00:30:00,,,,324.23,
B,2025-04-12,2,01:00:00,,,,406.91,
B,2025-04-12,3,01:30:00,,,,258.5,
B,2025-04-12,4,02:00:00,,,,239.2,
B,2025-04-12,5,02:30:00,3.0,0.0,0.0,214.67,1.0
B,2025-04-12,6,03:00:00,8.0,0.0,0.0,358.38,1.0
B,2025-04-12,7,03:30:00,14.0,0.0,0.0,47.07,1.0
B,2025-04-12,8,04:00:00,4.0,0.0,0.0,59.75,1.0
B,2025-04-12,9,04:30:00,2.0,0.0,0.0,137.0,1.0
B,2025-04-12,10,05:00:00,3.0,0.0,0.0,275.0,1.0
B,2025-04-12,11,05:30:00,4.0,0.0,0.0,257.5,1.0
B,2025-04-12,12,06:00:00,1.0,0.0,0.0,113.0,1.0
B,2025-04-12,13,06:30:00,2.0,1.0,0.5,161.0,0.0
B,2025-04-12,14,07:00:00,9.0,0.0,0.0,229.89,0.8889
B,2025-04-12,15,07:30:00,10.0,0.0,0.0,315.9,1.0
B,2025-04-12,16,08:00:00,23.0,1.0,0.0435,300.68,1.0
B,2025-04-12,17,08:30:00,28.0,1.0,0.0357,311.33,1.0
B,2025-04-12,18,09:00:00,80.0,0.0,0.0,279.39,1.0
B,2025-04-12,19,09:30:00,139.0,0.0,0.0,302.42,0.9856
B,2025-04-12,20,10:00:00,186.0,2.0,0.0108,312.94,0.9783
B,2025-04-12,21,10:30:00,187.0,0.0,0.0,316.87,0.9626
B,2025-04-12,22,11:00:00,184.0,1.0,0.0054,306.33,0.9781
B,2025-04-12,23,11:30:00,254.0,2.0,0.0079,348.46,0.877
B,2025-04-12,24,12:00:00,272.0,0.0,0.0,307.75,0.9412
B,2025-04-12,25,12:30:00,277.0,8.0,0.0289,326.28,0.7658
B,2025-04-12,26,13:00:00,292.0,36.0,0.1233,359.95,0.4805
B,2025-04-12,27,13:30:00,285.0,47.0,0.1649,349.72,0.4958
B,2025-04-12,28,14:00:00,307.0,40.0,0.1303,359.29,0.5019
B,2025-04-12,29,14:30:00,311.0,25.0,0.0804,333.23,0.5559
B,2025-04-12,30,15:00:00,287.0,6.0,0.0209,336.31,0.7331
B,2025-04-12,31,15:30:00,317.0,6.0,0.0189,310.25,0.7395
B,2025-04-12,32,16:00:00,290.0,0.0,0.0,347.12,0.8862
B,2025-04-12,33,16:30:00,243.0,2.0,0.0082,337.78,0.9253
B,2025-04-12,34,17:00:00,273.0,2.0,0.0073,351.39,0.9225
B,2025-04-12,35,17:30:00,250.0,2.0,0.008,328.65,0.9879
B,2025-04-12,36,18:00:00,235.0,12.0,0.0511,364.03,0.7399
B,2025-04-12,37,18:30:00,217.0,14.0,0.0645,342.45,0.5025
B,2025-04-12,38,19:00:00,197.0,5.0,0.0254,368.07,0.5781
B,2025-04-12,39,19:30:00,171.0,0.0,0.0,320.04,0.9123
B,2025-04-12,40,20:00:00,136.0,3.0,0.0221,301.42,0.8195
B,2025-04-12,41,20:30:00,120.0,2.0,0.0167,259.63,0.8644
B,2025-04-12,42,21:00:00,104.0,1.0,0.0096,271.31,0.9029
B,2025-04-12,43,21:30:00,91.0,3.0,0.033,329.11,0.875
B,2025-04-12,44,22:00:00,65.0,0.0,0.0,335.91,0.9538
B,2025-04-12,45,22:30:00,54.0,0.0,0.0,291.5,1.0
B,2025-04-12,46,23:00:00,46.0,0.0,0.0,253.17,0.913
B,2025-04-12,47,23:30:00,30.0,0.0,0.0,274.87,0.9333
B,2025-04-13,0,00:00:00,33.0,0.0,0.0,248.42,0.9394
B,2025-04-13,1,00:30:00,21.0,0.0,0.0,197.24,0.9524
B,2025-04-13,2,01:00:00,4.0,0.0,0.0,764.25,1.0
B,2025-04-13,3,01:30:00,4.0,0.0,0.0,289.0,1.0
B,2025-04-13,4,02:00:00,5.0,0.0,0.0,213.6,0.6
B,2025-04-13,5,02:30:00,2.0,0.0,0.0,110.5,1.0
B,2025-04-13,6,03:00:00,6.0,0.0,0.0,330.83,1.0
B,2025-04-13,7,03:30:00,1.0,0.0,0.0,265.0,1.0
B,2025-04-13,8,04:00:00,1.0,0.0,0.0,136.0,1.0
B,2025-04-13,10,05:00:00,1.0,0.0,0.0,238.0,1.0
B,2025-04-13,11,05:30:00,3.0,1.0,0.3333,779.5,0.0
B,2025-04-13,13,06:30:00,1.0,0.0,0.0,316.0,1.0
B,2025-04-13,14,07:00:00,3.0,0.0,0.0,278.67,1.0
B,2025-04-13,15,07:30:00,5.0,0.0,0.0,380.8,1.0
B,2025-04-13,16,08:00:00,14.0,0.0,0.0,224.71,0.9286
B,2025-04-13,17,08:30:00,21.0,0.0,0.0,308.19,1.0
B,2025-04-13,18,09:00:00,44.0,0.0,0.0,314.3,1.0
B,2025-04-13,19,09:30:00,56.0,0.0,0.0,315.96,1.0
B,2025-04-13,20,10:00:00,72.0,0.0,0.0,324.07,1.0
B,2025-04-13,21,10:30:00,95.0,0.0,0.0,291.87,0.9895
B,2025-04-13,22,11:00:00,102.0,1.0,0.0098,315.75,0.9604
B,2025-04-13,23,11:30:00,117.0,5.0,0.0427,260.42,0.8571
B,2025-04-13,24,12:00:00,137.0,3.0,0.0219,279.07,0.6493
B,2025-04-13,25,12:30:00,145.0,9.0,0.0621,294.35,0.7132
B,2025-04-13,26,13:00:00,183.0,3.0,0.0164,297.22,0.7333
B,2025-04-13,27,13:30:00,179.0,5.0,0.0279,311.87,0.8333
B,2025-04-13,28,14:00:00,185.0,0.0,0.0,322.39,0.8378
B,2025-04-13,29,14:30:00,198.0,0.0,0.0,281.52,0.9899
B,2025-04-13,30,15:00:00,206.0,0.0,0.0,293.37,1.0
B,2025-04-13,31,15:30:00,212.0,3.0,0.0142,289.26,0.9522
B,2025-04-13,32,16:00:00,210.0,1.0,0.0048,290.94,0.9904
B,2025-04-13,33,16:30:00,178.0,0.0,0.0,283.48,1.0
B,2025-04-13,34,17:00:00,185.0,1.0,0.0054,287.23,0.8696
B,2025-04-13,35,17:30:00,174.0,0.0,0.0,329.83,0.8908
B,2025-04-13,36,18:00:00,170.0,0.0,0.0,282.62,0.9471
B,2025-04-13,37,18:30:00,152.0,1.0,0.0066,295.34,0.9868
B,2025-04-13,38,19:00:00,149.0,2.0,0.0134,275.23,0.9252
B,2025-04-13,39,19:30:00,127.0,0.0,0.0,266.93,1.0
B,2025-04-13,40,20:00:00,106.0,0.0,0.0,302.58,0.9811
B,2025-04-13,41,20:30:00,93.0,0.0,0.0,309.16,1.0
B,2025-04-13,42,21:00:00,81.0,0.0,0.0,293.57,1.0
B,2025-04-13,43,21:30:00,62.0,0.0,0.0,299.9,1.0
B,2025-04-13,44,22:00:00,45.0,0.0,0.0,302.31,1.0
B,2025-04-13,45,22:30:00,39.0,0.0,0.0,192.56,1.0
B,2025-04-13,46,23:00:00,39.0,0.0,0.0,238.21,1.0
B,2025-04-13,47,23:30:00,20.0,0.0,0.0,244.5,1.0
B,2025-04-14,0,00:00:00,13.0,0.0,0.0,509.0,1.0
B,2025-04-14,1,00:30:00,13.0,0.0,0.0,182.15,1.0
B,2025-04-14,2,01:00:00,8.0,0.0,0.0,407.75,1.0
B,2025-04-14,3,01:30:00,3.0,0.0,0.0,224.67,1.0
B,2025-04-14,4,02:00:00,3.0,0.0,0.0,251.33,1.0
B,2025-04-14,5,02:30:00,2.0,0.0,0.0,163.0,1.0
B,2025-04-14,6,03:00:00,3.0,0.0,0.0,556.33,1.0
B,2025-04-14,7,03:30:00,2.0,0.0,0.0,1170.5,1.0
B,2025-04-14,8,04:00:00,1.0,0.0,0.0,271.0,1.0
B,2025-04-14,9,04:30:00,3.0,0.0,0.0,284.0,1.0
B,2025-04-14,10,05:00:00,2.0,0.0,0.0,220.5,1.0
B,2025-04-14,11,05:30:00,1.0,0.0,0.0,31.0,1.0
B,2025-04-14,12,06:00:00,2.0,0.0,0.0,396.5,1.0
B,2025-04-14,13,06:30:00,3.0,1.0,0.3333,430.0,1.0
B,2025-04-14,14,07:00:00,17.0,0.0,0.0,257.88,0.9412
B,2025-04-14,15,07:30:00,28.0,0.0,0.0,280.57,0.9643
B,2025-04-14,16,08:00:00,68.0,1.0,0.0147,283.67,0.9851
B,2025-04-14,17,08:30:00,105.0,1.0,0.0095,286.0,0.9423
B,2025-04-14,18,09:00:00,174.0,0.0,0.0,319.95,0.9885
B,2025-04-14,19,09:30:00,212.0,0.0,0.0,332.14,0.9953
B,2025-04-14,20,10:00:00,293.0,6.0,0.0205,354.62,0.8815
B,2025-04-14,21,10:30:00,320.0,4.0,0.0125,331.36,0.8513
B,2025-04-14,22,11:00:00,338.0,4.0,0.0118,335.1,0.8713
B,2025-04-14,23,11:30:00,357.0,3.0,0.0084,349.49,0.952
B,2025-04-14,24,12:00:00,381.0,1.0,0.0026,341.09,0.9842
B,2025-04-14,25,12:30:00,411.0,3.0,0.0073,340.22,0.7574
B,2025-04-14,26,13:00:00,416.0,3.0,0.0072,346.23,0.8547
B,2025-04-14,27,13:30:00,419.0,4.0,0.0095,323.37,0.9253
B,2025-04-14,28,14:00:00,458.0,5.0,0.0109,336.9,0.7638
B,2025-04-14,29,14:30:00,464.0,4.0,0.0086,357.14,0.9043
B,2025-04-14,30,15:00:00,461.0,0.0,0.0,340.87,0.9913
B,2025-04-14,31,15:30:00,478.0,4.0,0.0084,335.57,0.962
B,2025-04-14,32,16:00:00,462.0,0.0,0.0,327.41,0.974
B,2025-04-14,33,16:30:00,438.0,1.0,0.0023,351.5,0.984
B,2025-04-14,34,17:00:00,,,,,
B,2025-04-14,35,17:30:00,,,,,
B,2025-04-14,36,18:00:00,,,,,
B,2025-04-14,37,18:30:00,,,,,
B,2025-04-14,38,19:00:00,,,,,
B,2025-04-14,39,19:30:00,,,,,
B,2025-04-14,40,20:00:00,247.0,1.0,0.004,352.84,0.8984
B,2025-04-14,41,20:30:00,182.0,0.0,0.0,367.83,0.9835
B,2025-04-14,42,21:00:00,180.0,2.0,0.0111,309.48,0.9213
B,2025-04-14,43,21:30:00,133.0,0.0,0.0,296.53,1.0
B,2025-04-14,44,22:00:00,125.0,0.0,0.0,298.74,0.992
B,2025-04-14,45,22:30:00,116.0,0.0,0.0,318.71,0.9741
B,2025-04-14,46,23:00:00,81.0,0.0,0.0,307.68,0.9753
B,2025-04-14,47,23:30:00,48.0,0.0,0.0,281.23,1.0
B,2025-04-15,0,00:00:00,26.0,0.0,0.0,265.35,1.0
B,2025-04-15,1,00:30:00,12.0,0.0,0.0,349.83,1.0
B,2025-04-15,2,01:00:00,15.0,0.0,0.0,280.73,1.0
B,2025-04-15,3,01:30:00,7.0,0.0,0.0,126.43,1.0
B,2025-04-15,4,02:00:00,2.0,0.0,0.0,507.5,1.0
B,2025-04-15,5,02:30:00,4.0,0.0,0.0,511.75,1.0
B,2025-04-15,6,03:00:00,3.0,0.0,0.0,148.67,1.0
B,2025-04-15,9,04:30:00,2.0,0.0,0.0,190.5,1.0
B,2025-04-15,10,05:00:00,2.0,0.0,0.0,372.0,1.0
B,2025-04-15,11,05:30:00,2.0,1.0,0.5,293.0,1.0
B,2025-04-15,12,06:00:00,6.0,0.0,0.0,564.17,1.0
B,2025-04-15,13,06:30:00,8.0,0.0,0.0,308.88,0.75
B,2025-04-15,14,07:00:00,17.0,0.0,0.0,242.06,0.8824
B,2025-04-15,15,07:30:00,40.0,2.0,0.05,320.68,0.8947
B,2025-04-15,16,08:00:00,74.0,1.0,0.0135,248.18,0.9315
B,2025-04-15,17,08:30:00,111.0,1.0,0.009,328.1,0.9545
B,2025-04-15,18,09:00:00,168.0,0.0,0.0,307.02,0.9821
B,2025-04-15,19,09:30:00,219.0,6.0,0.0274,394.23,0.7042
B,2025-04-15,20,10:00:00,277.0,1.0,0.0036,376.78,0.9601
B,2025-04-15,21,10:30:00,270.0,1.0,0.0037,350.47,0.9703
B,2025-04-15,22,11:00:00,299.0,0.0,0.0,351.11,0.9866
B,2025-04-15,23,11:30:00,331.0,2.0,0.006,341.53,0.9392
B,2025-04-15,24,12:00:00,358.0,3.0,0.0084,351.81,0.9437
B,2025-04-15,25,12:30:00,372.0,2.0,0.0054,351.21,0.7946
B,2025-04-15,26,13:00:00,409.0,0.0,0.0,326.17,0.9315
B,2025-04-15,27,13:30:00,385.0,2.0,0.0052,318.37,0.9843
B,2025-04-15,28,14:00:00,423.0,3.0,0.0071,332.76,0.9548
B,2025-04-15,29,14:30:00,447.0,1.0,0.0022,327.3,0.9709
B,2025-04-15,30,15:00:00,457.0,6.0,0.0131,345.29,0.7805
B,2025-04-15,31,15:30:00,417.0,12.0,0.0288,330.77,0.7556
B,2025-04-15,32,16:00:00,446.0,3.0,0.0067,348.25,0.7314
B,2025-04-15,33,16:30:00,411.0,2.0,0.0049,359.38,0.7971
B,2025-04-15,34,17:00:00,444.0,2.0,0.0045,350.98,0.9774
B,2025-04-15,35,17:30:00,360.0,7.0,0.0194,345.24,0.8527
B,2025-04-15,36,18:00:00,382.0,4.0,0.0105,330.42,0.8307
B,2025-04-15,37,18:30:00,310.0,1.0,0.0032,318.32,0.9773
B,2025-04-15,38,19:00:00,329.0,4.0,0.0122,343.02,0.6954
B,2025-04-15,39,19:30:00,266.0,1.0,0.0038,350.32,0.8717
B,2025-04-15,40,20:00:00,242.0,5.0,0.0207,331.24,0.8861
B,2025-04-15,41,20:30:00,190.0,3.0,0.0158,321.69,0.9198
B,2025-04-15,42,21:00:00,156.0,2.0,0.0128,312.67,0.9545
B,2025-04-15,43,21:30:00,132.0,1.0,0.0076,313.93,1.0
B,2025-04-15,44,22:00:00,110.0,0.0,0.0,349.89,0.9727
B,2025-04-15,45,22:30:00,87.0,0.0,0.0,266.13,1.0
B,2025-04-15,46,23:00:00,67.0,2.0,0.0299,355.51,0.9231
B,2025-04-15,47,23:30:00,58.0,2.0,0.0345,268.89,0.9643
B,2025-04-16,0,00:00:00,30.0,0.0,0.0,373.53,0.9333
B,2025-04-16,1,00:30:00,25.0,0.0,0.0,347.88,1.0
B,2025-04-16,2,01:00:00,20.0,0.0,0.0,277.05,0.9
B,2025-04-16,3,01:30:00,1.0,0.0,0.0,382.0,1.0
B,2025-04-16,4,02:00:00,3.0,0.0,0.0,213.33,1.0
B,2025-04-16,5,02:30:00,4.0,0.0,0.0,546.5,1.0
B,2025-04-16,6,03:00:00,4.0,0.0,0.0,426.5,1.0
B,2025-04-16,7,03:30:00,3.0,0.0,0.0,311.0,1.0
B,2025-04-16,8,04:00:00,3.0,0.0,0.0,193.0,1.0
B,2025-04-16,9,04:30:00,2.0,0.0,0.0,293.5,1.0
B,2025-04-16,10,05:00:00,2.0,0.0,0.0,98.0,1.0
B,2025-04-16,11,05:30:00,3.0,0.0,0.0,423.67,1.0
B,2025-04-16,12,06:00:00,8.0,0.0,0.0,327.88,1.0
B,2025-04-16,13,06:30:00,1.0,1.0,1.0,,
B,2025-04-16,14,07:00:00,21.0,0.0,0.0,210.95,1.0
B,2025-04-16,15,07:30:00,34.0,2.0,0.0588,302.13,0.6563
B,2025-04-16,16,08:00:00,90.0,0.0,0.0,257.53,0.9556
B,2025-04-16,17,08:30:00,126.0,4.0,0.0317,336.16,0.877
B,2025-04-16,18,09:00:00,196.0,1.0,0.0051,313.24,0.8462
B,2025-04-16,19,09:30:00,225.0,0.0,0.0,311.11,0.9467
B,2025-04-16,20,10:00:00,254.0,0.0,0.0,304.18,0.9921
B,2025-04-16,21,10:30:00,310.0,10.0,0.0323,332.59,0.72
B,2025-04-16,22,11:00:00,360.0,3.0,0.0083,322.53,0.8375
B,2025-04-16,23,11:30:00,396.0,2.0,0.0051,304.11,0.9391
B,2025-04-16,24,12:00:00,394.0,0.0,0.0,330.19,0.9848
B,2025-04-16,25,12:30:00,382.0,2.0,0.0052,324.72,0.9447
B,2025-04-16,26,13:00:00,450.0,0.0,0.0,325.24,0.9822
B,2025-04-16,27,13:30:00,415.0,1.0,0.0024,319.58,0.9831
B,2025-04-16,28,14:00:00,412.0,0.0,0.0,333.96,0.9951
B,2025-04-16,29,14:30:00,417.0,1.0,0.0024,348.91,0.9808
B,2025-04-16,30,15:00:00,399.0,1.0,0.0025,337.92,0.9899
B,2025-04-16,31,15:30:00,425.0,0.0,0.0,332.54,0.9929
B,2025-04-16,32,16:00:00,407.0,0.0,0.0,317.14,1.0
B,2025-04-16,33,16:30:00,398.0,0.0,0.0,339.0,0.9925
B,2025-04-16,34,17:00:00,355.0,0.0,0.0,335.93,0.9915
B,2025-04-16,35,17:30:00,377.0,4.0,0.0106,373.4,0.941
B,2025-04-16,36,18:00:00,335.0,1.0,0.003,309.78,0.997
B,2025-04-16,37,18:30:00,307.0,1.0,0.0033,323.93,0.9771
B,2025-04-16,38,19:00:00,299.0,2.0,0.0067,341.38,0.9798
B,2025-04-16,39,19:30:00,225.0,0.0,0.0,371.41,0.9733
B,2025-04-16,40,20:00:00,232.0,1.0,0.0043,337.32,0.7619
B,2025-04-16,41,20:30:00,181.0,0.0,0.0,357.92,0.9724
B,2025-04-16,42,21:00:00,163.0,1.0,0.0061,323.9,0.9877
B,2025-04-16,43,21:30:00,140.0,0.0,0.0,342.73,0.9714
B,2025-04-16,44,22:00:00,118.0,0.0,0.0,376.19,1.0
B,2025-04-16,45,22:30:00,85.0,1.0,0.0118,376.31,0.9881
B,2025-04-16,46,23:00:00,37.0,0.0,0.0,324.35,1.0
B,2025-04-16,47,23:30:00,45.0,0.0,0.0,302.13,0.9778
B,2025-04-17,0,00:00:00,19.0,0.0,0.0,341.32,1.0
B,2025-04-17,1,00:30:00,19.0,1.0,0.0526,239.11,1.0
B,2025-04-17,2,01:00:00,8.0,0.0,0.0,368.5,1.0
B,2025-04-17,3,01:30:00,,,,,
