Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client
May,8,00:00:00,1.0,32.0,0.0,0.0,293.97,B
May,8,00:30:00,0.8289,84.0,8.0,0.0952,231.8,B
May,8,01:00:00,0.3929,37.0,9.0,0.2432,263.93,B
May,8,01:30:00,0.125,22.0,14.0,0.6364,207.25,B
May,8,02:00:00,0.0,19.0,14.0,0.7368,123.0,B
May,8,02:30:00,0.3333,11.0,5.0,0.4545,289.5,B
May,8,03:00:00,1.0,1.0,0.0,0.0,159.0,B
May,8,03:30:00,1.0,5.0,0.0,0.0,337.0,B
May,8,04:00:00,1.0,2.0,0.0,0.0,736.0,B
May,8,04:30:00,1.0,3.0,0.0,0.0,846.33,B
May,8,05:00:00,1.0,4.0,0.0,0.0,201.0,B
May,8,05:30:00,1.0,3.0,0.0,0.0,280.67,B
May,8,06:00:00,1.0,5.0,0.0,0.0,172.0,B
May,8,06:30:00,1.0,4.0,3.0,0.75,815.0,B
May,8,07:00:00,0.8235,18.0,1.0,0.0556,280.41,B
May,8,07:30:00,0.9118,34.0,0.0,0.0,238.68,B
May,8,08:00:00,1.0,69.0,1.0,0.0145,246.38,B
May,8,08:30:00,1.0,98.0,0.0,0.0,276.53,B
May,8,09:00:00,0.9894,189.0,0.0,0.0,296.53,B
May,8,09:30:00,1.0,209.0,0.0,0.0,333.33,B
May,8,10:00:00,0.9962,260.0,0.0,0.0,307.81,B
May,8,10:30:00,0.9452,293.0,1.0,0.0034,354.78,B
May,8,11:00:00,0.984,314.0,1.0,0.0032,333.09,B
May,8,11:30:00,0.994,332.0,1.0,0.003,337.49,B
May,8,12:00:00,1.0,353.0,0.0,0.0,326.92,B
May,8,12:30:00,0.992,374.0,0.0,0.0,327.06,B
May,8,13:00:00,0.9971,347.0,0.0,0.0,327.06,B
May,8,13:30:00,0.9973,364.0,0.0,0.0,327.06,B
May,8,14:00:00,0.9695,428.0,2.0,0.0,327.06,B
May,8,14:30:00,1.0,413.0,1.0,0.0,327.06,B
May,8,15:00:00,0.9977,443.0,0.0,0.0,324.19,B
May,8,15:30:00,0.9953,429.0,2.0,0.0047,340.08,B
May,8,16:00:00,1.0,429.0,1.0,0.0023,329.93,B
May,8,16:30:00,0.9973,377.0,0.0,0.0,352.03,B
May,8,17:00:00,0.9948,388.0,0.0,0.0,375.42,B
May,8,17:30:00,1.0,357.0,1.0,0.0028,348.72,B
May,8,18:00:00,0.9971,344.0,1.0,0.0029,317.91,B
May,8,18:30:00,0.9779,319.0,2.0,0.0063,336.52,B
May,8,19:00:00,1.0,264.0,0.0,0.0,320.0,B
May,8,19:30:00,0.9722,288.0,0.0,0.0,314.28,B
May,8,20:00:00,0.9906,213.0,1.0,0.0047,369.17,B
May,8,20:30:00,1.0,181.0,0.0,0.0,284.61,B
May,8,21:00:00,0.9816,163.0,0.0,0.0,342.67,B
May,8,21:30:00,0.988,166.0,0.0,0.0,347.25,B
May,8,22:00:00,1.0,114.0,1.0,0.0088,263.52,B
May,8,22:30:00,0.9859,71.0,0.0,0.0,336.46,B
May,8,23:00:00,1.0,63.0,0.0,0.0,338.06,B
May,8,23:30:00,1.0,57.0,1.0,0.0175,411.38,B
May,9,00:00:00,1.0,34.0,0.0,0.0,352.82,B
May,9,00:30:00,1.0,34.0,0.0,0.0,207.26,B
May,9,01:00:00,0.8,16.0,1.0,0.0625,396.87,B
May,9,01:30:00,1.0,2.0,0.0,0.0,152.5,B
May,9,02:00:00,1.0,3.0,0.0,0.0,384.33,B
May,9,02:30:00,1.0,3.0,0.0,0.0,226.0,B
May,9,03:00:00,1.0,4.0,0.0,0.0,417.5,B
May,9,03:30:00,1.0,1.0,0.0,0.0,141.0,B
May,9,04:00:00,1.0,0.0,0.0,0.0,141.0,B
May,9,04:30:00,1.0,1.0,0.0,0.0,259.0,B
May,9,05:00:00,1.0,2.0,0.0,0.0,494.5,B
May,9,05:30:00,1.0,6.0,0.0,0.0,200.5,B
May,9,06:00:00,1.0,7.0,2.0,0.2857,422.0,B
May,9,06:30:00,0.5,6.0,4.0,0.6667,519.5,B
May,9,07:00:00,0.9231,13.0,0.0,0.0,330.31,B
May,9,07:30:00,0.9487,41.0,2.0,0.0488,369.59,B
May,9,08:00:00,0.963,81.0,0.0,0.0,276.96,B
May,9,08:30:00,1.0,125.0,0.0,0.0,265.83,B
May,9,09:00:00,0.9943,175.0,1.0,0.0057,310.86,B
May,9,09:30:00,0.9953,211.0,0.0,0.0,346.13,B
May,9,10:00:00,1.0,252.0,0.0,0.0,328.29,B
May,9,10:30:00,0.9968,310.0,1.0,0.0032,336.23,B
May,9,11:00:00,0.9971,348.0,1.0,0.0029,350.36,B
May,9,11:30:00,0.9021,327.0,0.0,0.0,343.77,B
May,9,12:00:00,0.8314,442.0,3.0,0.0068,334.94,B
May,9,12:30:00,0.9388,394.0,2.0,0.0051,335.86,B
May,9,13:00:00,0.9342,387.0,7.0,0.0181,343.53,B
May,9,13:30:00,0.9598,374.0,1.0,0.0027,313.71,B
May,9,14:00:00,0.9682,443.0,3.0,0.0068,357.76,B
May,9,14:30:00,0.9889,450.0,1.0,0.0022,336.07,B
May,9,15:00:00,0.9955,442.0,0.0,0.0,339.16,B
May,9,15:30:00,0.9859,428.0,3.0,0.007,344.39,B
May,9,16:00:00,0.9861,432.0,1.0,0.0023,347.16,B
May,9,16:30:00,0.9902,408.0,0.0,0.0,321.48,B
May,9,17:00:00,0.957,396.0,1.0,0.0025,344.68,B
May,9,17:30:00,1.0,320.0,0.0,0.0,355.1,B
May,9,18:00:00,0.8372,349.0,5.0,0.0143,342.03,B
May,9,18:30:00,0.8924,291.0,3.0,0.0103,331.66,B
May,9,19:00:00,0.7289,289.0,5.0,0.0173,339.57,B
May,9,19:30:00,0.9209,255.0,2.0,0.0078,328.91,B
May,9,20:00:00,0.966,207.0,1.0,0.0048,335.22,B
May,9,20:30:00,0.9369,222.0,0.0,0.0,341.45,B
May,9,21:00:00,0.9881,168.0,0.0,0.0,293.67,B
May,9,21:30:00,0.9916,119.0,0.0,0.0,317.24,B
May,9,22:00:00,1.0,90.0,1.0,0.0111,346.78,B
May,9,22:30:00,0.9759,84.0,1.0,0.0119,323.46,B
May,9,23:00:00,1.0,69.0,0.0,0.0,299.72,B
May,9,23:30:00,1.0,54.0,0.0,0.0,364.5,B
May,10,00:00:00,1.0,29.0,0.0,0.0,218.21,B
May,10,00:30:00,1.0,26.0,0.0,0.0,320.31,B
May,10,01:00:00,1.0,10.0,0.0,0.0,367.5,B
May,10,01:30:00,0.6667,3.0,0.0,0.0,116.67,B
May,10,02:00:00,1.0,7.0,0.0,0.0,500.14,B
May,10,02:30:00,1.0,6.0,0.0,0.0,411.67,B
May,10,03:00:00,1.0,1.0,0.0,0.0,277.0,B
May,10,04:00:00,1.0,2.0,0.0,0.0,350.5,B
May,10,04:30:00,0.0,1.0,0.0,0.0,533.0,B
May,10,05:00:00,1.0,7.0,0.0,0.0,233.43,B
May,10,05:30:00,1.0,2.0,0.0,0.0,323.5,B
May,10,06:00:00,1.0,2.0,0.0,0.0,353.0,B
May,10,06:30:00,0.5,8.0,4.0,0.5,536.0,B
May,10,07:00:00,0.8571,7.0,0.0,0.0,232.57,B
May,10,07:30:00,1.0,22.0,0.0,0.0,340.36,B
May,10,08:00:00,1.0,21.0,0.0,0.0,333.48,B
May,10,08:30:00,1.0,38.0,0.0,0.0,330.16,B
May,10,09:00:00,0.97,103.0,3.0,0.0291,322.12,B
May,10,09:30:00,0.9034,145.0,0.0,0.0,353.97,B
May,10,10:00:00,1.0,177.0,0.0,0.0,290.14,B
May,10,10:30:00,1.0,204.0,0.0,0.0,325.78,B
May,10,11:00:00,0.9957,230.0,0.0,0.0,340.51,B
May,10,11:30:00,0.9926,273.0,1.0,0.0037,324.05,B
May,10,12:00:00,1.0,245.0,2.0,0.0082,372.74,B
May,10,12:30:00,1.0,264.0,1.0,0.0038,313.79,B
May,10,13:00:00,0.9457,282.0,6.0,0.0213,324.14,B
May,10,13:30:00,0.8899,318.0,0.0,0.0,322.04,B
May,10,14:00:00,0.9358,329.0,2.0,0.0061,314.76,B
May,10,14:30:00,0.9211,305.0,1.0,0.0033,341.44,B
May,10,15:00:00,0.8978,328.0,5.0,0.0152,321.41,B
May,10,15:30:00,0.9759,334.0,2.0,0.006,311.8,B
May,10,16:00:00,0.9932,295.0,1.0,0.0034,328.73,B
May,10,16:30:00,0.9966,295.0,0.0,0.0,311.41,B
May,10,17:00:00,1.0,281.0,0.0,0.0,306.06,B
May,10,17:30:00,1.0,231.0,0.0,0.0,337.91,B
May,10,18:00:00,0.9874,241.0,2.0,0.0083,338.37,B
May,10,18:30:00,0.9578,237.0,0.0,0.0,304.34,B
May,10,19:00:00,1.0,214.0,0.0,0.0,330.25,B
May,10,19:30:00,0.913,209.0,2.0,0.0096,315.43,B
May,10,20:00:00,0.913,209.0,2.0,0.0062,296.73,B
May,10,20:30:00,0.913,209.0,2.0,0.0127,302.19,B
May,10,21:00:00,0.913,209.0,2.0,0.0,308.39,B
May,10,21:30:00,0.913,209.0,2.0,0.018,340.88,B
May,10,22:00:00,0.9444,73.0,1.0,0.0137,290.26,B
May,10,22:30:00,0.8923,66.0,1.0,0.0152,335.18,B
May,10,23:00:00,0.9783,46.0,0.0,0.0,276.0,B
May,10,23:30:00,1.0,38.0,0.0,0.0,283.11,B
May,11,00:00:00,0.8889,27.0,0.0,0.0,233.0,B
May,11,00:30:00,1.0,14.0,0.0,0.0,333.64,B
May,11,01:00:00,1.0,1.0,0.0,0.0,440.0,B
May,11,01:30:00,1.0,5.0,0.0,0.0,246.2,B
May,11,02:00:00,1.0,3.0,0.0,0.0,401.67,B
May,11,02:30:00,1.0,6.0,0.0,0.0,588.83,B
May,11,03:00:00,1.0,9.0,0.0,0.0,311.56,B
May,11,04:30:00,1.0,1.0,0.0,0.0,718.0,B
May,11,05:00:00,1.0,1.0,0.0,0.0,444.0,B
May,11,05:30:00,1.0,1.0,0.0,0.0,241.0,B
May,11,06:00:00,1.0,1.0,0.0,0.0,731.0,B
May,11,06:30:00,1.0,6.0,0.0,0.0,201.17,B
May,11,07:00:00,1.0,5.0,0.0,0.0,346.6,B
May,11,07:30:00,1.0,6.0,0.0,0.0,254.0,B
May,11,08:00:00,1.0,15.0,1.0,0.0667,335.14,B
May,11,08:30:00,1.0,19.0,0.0,0.0,245.26,B
May,11,09:00:00,1.0,52.0,0.0,0.0,270.08,B
May,11,09:30:00,1.0,49.0,0.0,0.0,276.22,B
May,11,10:00:00,1.0,71.0,0.0,0.0,264.97,B
May,11,10:30:00,1.0,66.0,0.0,0.0,275.39,B
May,11,11:00:00,1.0,70.0,0.0,0.0,321.74,B
May,11,11:30:00,1.0,81.0,0.0,0.0,329.65,B
May,11,12:00:00,0.9903,103.0,0.0,0.0,340.81,B
May,11,12:30:00,0.9847,131.0,0.0,0.0,291.5,B
May,11,13:00:00,0.9926,135.0,0.0,0.0,288.13,B
May,11,13:30:00,0.981,158.0,0.0,0.0,310.27,B
May,11,14:00:00,1.0,139.0,0.0,0.0,312.05,B
May,11,14:30:00,1.0,144.0,0.0,0.0,336.61,B
May,11,15:00:00,0.9941,169.0,0.0,0.0,305.85,B
May,11,15:30:00,1.0,181.0,0.0,0.0,292.27,B
May,11,16:00:00,1.0,169.0,2.0,0.0118,311.84,B
May,11,16:30:00,1.0,190.0,0.0,0.0,284.07,B
May,11,17:00:00,1.0,154.0,0.0,0.0,273.45,B
May,11,17:30:00,1.0,164.0,0.0,0.0,300.5,B
May,11,18:00:00,0.993,143.0,1.0,0.007,317.55,B
May,11,18:30:00,0.9841,126.0,0.0,0.0,261.77,B
May,11,19:00:00,0.9917,122.0,1.0,0.0082,270.85,B
May,11,19:30:00,1.0,108.0,0.0,0.0,329.14,B
May,11,20:00:00,1.0,125.0,1.0,0.008,286.45,B
May,11,20:30:00,1.0,86.0,1.0,0.0116,277.58,B
May,11,21:00:00,1.0,76.0,2.0,0.0263,253.85,B
May,11,21:30:00,1.0,61.0,1.0,0.0164,268.65,B
May,11,22:00:00,1.0,64.0,0.0,0.0,281.66,B
May,11,22:30:00,1.0,44.0,0.0,0.0,246.48,B
May,11,23:00:00,1.0,30.0,0.0,0.0,226.83,B
May,11,23:30:00,1.0,28.0,1.0,0.0357,291.22,B
May,12,00:00:00,1.0,17.0,0.0,0.0,297.18,B
May,12,00:30:00,1.0,19.0,0.0,0.0,337.74,B
May,12,01:00:00,1.0,9.0,0.0,0.0,526.56,B
May,12,01:30:00,1.0,3.0,0.0,0.0,651.67,B
May,12,02:00:00,1.0,3.0,0.0,0.0,578.0,B
May,12,02:30:00,1.0,5.0,0.0,0.0,227.8,B
May,12,03:00:00,1.0,2.0,0.0,0.0,333.5,B
May,12,03:30:00,1.0,3.0,0.0,0.0,186.0,B
May,12,04:00:00,1.0,3.0,0.0,0.0,423.33,B
May,12,05:00:00,1.0,3.0,0.0,0.0,273.67,B
May,12,05:30:00,1.0,2.0,0.0,0.0,194.0,B
May,12,06:00:00,1.0,7.0,0.0,0.0,131.14,B
May,12,06:30:00,0.5,3.0,1.0,0.3333,1245.5,B
May,12,07:00:00,0.913,24.0,1.0,0.0417,223.39,B
May,12,07:30:00,0.8974,43.0,4.0,0.093,326.9,B
May,12,08:00:00,0.9718,71.0,0.0,0.0,282.21,B
May,12,08:30:00,0.9262,124.0,2.0,0.0161,282.34,B
May,12,09:00:00,0.8977,177.0,1.0,0.0056,309.63,B
May,12,09:30:00,0.9849,201.0,2.0,0.01,289.39,B
May,12,10:00:00,0.9463,300.0,2.0,0.0067,295.24,B
May,12,10:30:00,0.5877,340.0,15.0,0.0441,345.16,B
May,12,11:00:00,0.6425,364.0,6.0,0.0165,347.5,B
May,12,11:30:00,0.8428,374.0,5.0,0.0134,341.55,B
May,12,12:00:00,0.8932,412.0,0.0,0.0,344.0,B
May,12,12:30:00,0.9193,411.0,2.0,0.0049,352.0,B
May,12,13:00:00,0.787,465.0,5.0,0.0108,345.9,B
May,12,13:30:00,0.9835,424.0,1.0,0.0024,304.02,B
May,12,14:00:00,0.9955,445.0,2.0,0.0045,322.57,B
May,12,14:30:00,0.9866,450.0,2.0,0.0044,331.96,B
May,12,15:00:00,0.9955,451.0,2.0,0.0044,326.65,B
May,12,15:30:00,0.9914,466.0,1.0,0.0021,335.67,B
May,12,16:00:00,0.9911,451.0,3.0,0.0067,349.85,B
May,12,16:30:00,0.9917,482.0,1.0,0.0021,336.06,B
May,12,17:00:00,0.9931,438.0,1.0,0.0023,338.28,B
May,12,17:30:00,0.9477,423.0,2.0,0.0047,355.82,B
May,12,18:00:00,0.968,376.0,1.0,0.0027,350.25,B
May,12,18:30:00,0.9813,320.0,0.0,0.0,356.9,B
May,12,19:00:00,0.9801,252.0,1.0,0.004,379.18,B
May,12,19:30:00,0.9901,305.0,1.0,0.0033,335.8,B
May,12,20:00:00,0.6631,286.0,7.0,0.0245,370.93,B
May,12,20:30:00,0.9571,211.0,1.0,0.0047,321.83,B
May,12,21:00:00,1.0,166.0,0.0,0.0,370.05,B
May,12,21:30:00,1.0,134.0,0.0,0.0,306.32,B
May,12,22:00:00,0.9895,95.0,0.0,0.0,299.8,B
May,12,22:30:00,0.9884,86.0,0.0,0.0,287.87,B
May,12,23:00:00,1.0,55.0,0.0,0.0,270.62,B
May,12,23:30:00,1.0,50.0,0.0,0.0,271.26,B
May,13,00:00:00,1.0,22.0,0.0,0.0,333.5,B
May,13,00:30:00,1.0,26.0,0.0,0.0,289.46,B
May,13,01:00:00,1.0,13.0,0.0,0.0,315.08,B
May,13,01:30:00,1.0,3.0,0.0,0.0,228.0,B
May,13,02:00:00,1.0,3.0,0.0,0.0,268.67,B
May,13,02:30:00,1.0,2.0,0.0,0.0,153.5,B
May,13,03:00:00,1.0,3.0,0.0,0.0,322.67,B
May,13,04:00:00,1.0,4.0,0.0,0.0,154.5,B
May,13,04:30:00,1.0,2.0,0.0,0.0,204.0,B
May,13,05:30:00,1.0,2.0,0.0,0.0,459.5,B
May,13,06:00:00,1.0,3.0,0.0,0.0,195.33,B
May,13,06:30:00,1.0,5.0,1.0,0.2,129.0,B
May,13,07:00:00,0.92,26.0,1.0,0.0385,274.48,B
May,13,07:30:00,1.0,18.0,0.0,0.0,248.83,B
May,13,08:00:00,0.9615,78.0,0.0,0.0,231.17,B
May,13,08:30:00,0.899,100.0,1.0,0.01,302.3,B
May,13,09:00:00,0.906,150.0,1.0,0.0067,301.47,B
May,13,09:30:00,0.9949,197.0,0.0,0.0,313.85,B
May,13,10:00:00,0.9921,254.0,0.0,0.0,287.24,B
May,13,10:30:00,0.9881,253.0,0.0,0.0,326.84,B
May,13,11:00:00,0.9969,324.0,1.0,0.0031,344.05,B
May,13,11:30:00,0.9723,363.0,2.0,0.0055,342.04,B
May,13,12:00:00,0.9972,357.0,0.0,0.0,325.78,B
May,13,12:30:00,0.988,417.0,2.0,0.0048,340.24,B
May,13,13:00:00,0.9609,384.0,0.0,0.0,351.64,B
May,13,13:30:00,0.9848,401.0,7.0,0.0175,338.02,B
May,13,14:00:00,0.9812,426.0,0.0,0.0,337.24,B
May,13,14:30:00,0.9848,397.0,1.0,0.0025,342.85,B
May,13,15:00:00,0.9975,406.0,2.0,0.0049,317.06,B
May,13,15:30:00,0.9822,394.0,0.0,0.0,335.12,B
May,13,16:00:00,0.9927,410.0,1.0,0.0024,362.11,B
May,13,16:30:00,0.9872,392.0,1.0,0.0026,329.34,B
May,13,17:00:00,0.9944,359.0,0.0,0.0,361.28,B
May,13,17:30:00,0.9867,376.0,0.0,0.0,306.72,B
May,13,18:00:00,0.9752,324.0,1.0,0.0031,345.73,B
May,13,18:30:00,0.968,281.0,0.0,0.0,344.59,B
May,13,19:00:00,1.0,262.0,3.0,0.0115,333.55,B
May,13,19:30:00,1.0,213.0,1.0,0.0047,307.81,B
May,13,20:00:00,0.9495,198.0,0.0,0.0,315.67,B
May,13,20:30:00,1.0,175.0,2.0,0.0114,319.01,B
May,13,21:00:00,0.9937,159.0,1.0,0.0063,305.72,B
May,13,21:30:00,1.0,107.0,0.0,0.0,325.42,B
May,13,22:00:00,0.9898,99.0,1.0,0.0101,351.97,B
May,13,22:30:00,0.9833,61.0,1.0,0.0164,319.5,B
May,13,23:00:00,1.0,64.0,0.0,0.0,274.98,B
May,13,23:30:00,1.0,35.0,1.0,0.0286,293.82,B
May,14,00:00:00,1.0,24.0,0.0,0.0,269.67,B
May,14,00:30:00,1.0,18.0,0.0,0.0,239.94,B
May,14,01:00:00,0.8889,9.0,0.0,0.0,208.33,B
May,14,01:30:00,1.0,1.0,0.0,0.0,340.0,B
May,14,02:00:00,1.0,4.0,0.0,0.0,342.25,B
May,14,02:30:00,1.0,6.0,0.0,0.0,293.0,B
May,14,03:00:00,1.0,2.0,0.0,0.0,659.5,B
May,14,03:30:00,1.0,4.0,0.0,0.0,546.75,B
May,14,04:00:00,1.0,4.0,0.0,0.0,263.0,B
May,14,04:30:00,1.0,2.0,0.0,0.0,288.0,B
May,14,05:00:00,1.0,5.0,0.0,0.0,244.4,B
May,14,05:30:00,1.0,1.0,0.0,0.0,1067.0,B
May,14,06:00:00,1.0,5.0,0.0,0.0,324.4,B
May,14,06:30:00,0.4286,8.0,1.0,0.125,267.86,B
May,14,07:00:00,1.0,17.0,0.0,0.0,207.24,B
May,14,07:30:00,0.8537,43.0,2.0,0.0465,318.88,B
May,14,08:00:00,0.9146,83.0,1.0,0.012,282.17,B
May,14,08:30:00,0.9808,104.0,0.0,0.0,284.13,B
May,14,09:00:00,0.981,159.0,1.0,0.0063,318.57,B
May,14,09:30:00,0.9512,206.0,1.0,0.0049,323.64,B
May,14,10:00:00,0.8473,280.0,5.0,0.0179,326.9,B
May,14,10:30:00,0.6928,329.0,10.0,0.0304,324.89,B
May,14,11:00:00,0.9428,297.0,0.0,0.0,343.76,B
May,14,11:30:00,0.8694,339.0,2.0,0.0059,318.38,B
May,14,12:00:00,0.9819,390.0,3.0,0.0077,314.62,B
May,14,12:30:00,0.9871,388.0,1.0,0.0026,329.91,B
May,14,13:00:00,0.9866,374.0,1.0,0.0027,307.24,B
May,14,13:30:00,0.8914,411.0,6.0,0.0146,320.39,B
May,14,14:00:00,0.9036,450.0,4.0,0.0089,352.99,B
May,14,14:30:00,0.945,401.0,1.0,0.0025,342.04,B
May,14,15:00:00,0.949,414.0,2.0,0.0048,324.33,B
May,14,15:30:00,0.9927,410.0,1.0,0.0024,316.8,B
May,14,16:00:00,0.9779,408.0,1.0,0.0025,367.35,B
May,14,16:30:00,1.0,377.0,1.0,0.0027,339.26,B
May,14,17:00:00,0.9953,424.0,0.0,0.0,319.92,B
May,14,17:30:00,0.9701,401.0,0.0,0.0,316.58,B
May,14,18:00:00,0.9885,348.0,0.0,0.0,334.54,B
May,14,18:30:00,0.9964,274.0,0.0,0.0,305.27,B
May,14,19:00:00,0.963,271.0,1.0,0.0037,335.74,B
May,14,19:30:00,0.8989,279.0,2.0,0.0072,353.95,B
May,14,20:00:00,0.925,203.0,3.0,0.0148,337.92,B
May,14,20:30:00,0.8512,172.0,4.0,0.0233,360.17,B
May,14,21:00:00,0.973,150.0,2.0,0.0133,383.94,B
May,14,21:30:00,0.9813,163.0,3.0,0.0184,328.27,B
May,14,22:00:00,0.9844,128.0,0.0,0.0,264.09,B
May,14,22:30:00,0.9875,82.0,2.0,0.0244,310.38,B
May,14,23:00:00,1.0,60.0,0.0,0.0,299.3,B
May,14,23:30:00,1.0,44.0,0.0,0.0,297.45,B
May,15,00:00:00,1.0,29.0,0.0,0.0,354.97,B
May,15,00:30:00,1.0,21.0,0.0,0.0,235.9,B
May,15,01:00:00,1.0,13.0,0.0,0.0,314.62,B
May,15,01:30:00,1.0,9.0,0.0,0.0,240.67,B
May,15,02:00:00,1.0,4.0,0.0,0.0,485.75,B
May,15,02:30:00,1.0,3.0,0.0,0.0,350.67,B
May,15,03:00:00,1.0,3.0,0.0,0.0,194.67,B
May,15,04:30:00,1.0,2.0,0.0,0.0,295.5,B
May,15,05:00:00,1.0,3.0,1.0,0.3333,507.0,B
May,15,05:30:00,1.0,5.0,0.0,0.0,440.2,B
May,15,06:00:00,1.0,2.0,0.0,0.0,278.5,B
May,15,06:30:00,0.0,6.0,4.0,0.6667,384.0,B
May,15,07:00:00,0.6316,19.0,0.0,0.0,348.68,B
May,15,07:30:00,0.9643,30.0,2.0,0.0667,304.79,B
May,15,08:00:00,0.9873,79.0,0.0,0.0,297.96,B
May,15,08:30:00,0.9453,129.0,1.0,0.0078,320.68,B
May,15,09:00:00,0.9227,181.0,0.0,0.0,297.69,B
May,15,09:30:00,0.9799,199.0,0.0,0.0,328.0,B
May,15,10:00:00,0.9467,225.0,0.0,0.0,330.6,B
May,15,10:30:00,0.5754,297.0,12.0,0.0404,348.66,B
May,15,11:00:00,0.8557,298.0,0.0,0.0,319.65,B
May,15,11:30:00,0.9903,309.0,1.0,0.0032,356.35,B
May,15,12:00:00,0.9857,352.0,3.0,0.0085,312.07,B
May,15,12:30:00,0.8011,381.0,4.0,0.0105,364.37,B
May,15,13:00:00,0.9143,389.0,4.0,0.0103,332.12,B
May,15,13:30:00,0.8447,373.0,6.0,0.0161,328.3,B
May,15,14:00:00,0.9626,376.0,2.0,0.0053,344.82,B
May,15,14:30:00,0.8776,395.0,3.0,0.0076,342.49,B
May,15,15:00:00,0.9883,431.0,2.0,0.0046,318.92,B
May,15,15:30:00,0.9898,394.0,1.0,0.0025,345.08,B
May,15,16:00:00,0.9925,402.0,1.0,0.0025,341.2,B
May,15,16:30:00,0.9869,386.0,3.0,0.0078,332.48,B
May,15,17:00:00,0.9186,396.0,3.0,0.0076,319.39,B
May,15,17:30:00,0.9321,370.0,2.0,0.0054,340.08,B
May,15,18:00:00,0.8698,340.0,2.0,0.0059,344.61,B
May,15,18:30:00,0.9178,293.0,1.0,0.0034,346.38,B
May,15,19:00:00,0.9148,271.0,1.0,0.0037,362.38,B
May,15,19:30:00,0.9819,223.0,2.0,0.009,322.33,B
May,15,20:00:00,0.8468,226.0,4.0,0.0177,369.43,B
May,15,20:30:00,0.9724,181.0,0.0,0.0,367.5,B
May,15,21:00:00,0.9695,166.0,2.0,0.012,368.24,B
May,15,21:30:00,1.0,117.0,0.0,0.0,346.9,B
May,15,22:00:00,0.9913,115.0,0.0,0.0,292.69,B
May,15,22:30:00,1.0,80.0,1.0,0.0125,301.95,B
May,15,23:00:00,1.0,61.0,0.0,0.0,285.03,B
May,15,23:30:00,0.9773,45.0,1.0,0.0222,386.8,B
May,16,00:00:00,1.0,24.0,0.0,0.0,478.17,B
May,16,00:30:00,1.0,28.0,0.0,0.0,338.32,B
May,16,01:00:00,1.0,8.0,0.0,0.0,399.88,B
May,16,01:30:00,1.0,8.0,1.0,0.125,232.71,B
May,16,02:00:00,1.0,3.0,0.0,0.0,209.67,B
May,16,02:30:00,1.0,3.0,0.0,0.0,229.0,B
May,16,03:00:00,1.0,4.0,0.0,0.0,365.75,B
May,16,03:30:00,1.0,2.0,0.0,0.0,267.0,B
May,16,04:00:00,1.0,2.0,0.0,0.0,293.5,B
May,16,04:30:00,1.0,6.0,0.0,0.0,119.17,B
May,16,05:00:00,1.0,4.0,0.0,0.0,207.0,B
May,16,05:30:00,1.0,3.0,0.0,0.0,156.33,B
May,16,06:00:00,1.0,3.0,0.0,0.0,284.33,B
May,16,06:30:00,0.5,9.0,7.0,0.7778,310.5,B
May,16,07:00:00,0.9394,33.0,0.0,0.0,273.82,B
May,16,07:30:00,0.814,46.0,3.0,0.0652,338.58,B
May,16,08:00:00,0.9342,76.0,0.0,0.0,256.59,B
May,16,08:30:00,0.9579,96.0,1.0,0.0104,327.66,B
May,16,09:00:00,0.9573,166.0,2.0,0.012,334.02,B
May,16,09:30:00,0.9163,216.0,1.0,0.0046,326.16,B
May,16,10:00:00,0.9416,257.0,0.0,0.0,332.35,B
May,16,10:30:00,0.8601,294.0,8.0,0.0272,350.52,B
May,16,11:00:00,0.9371,322.0,4.0,0.0124,355.97,B
May,16,11:30:00,0.6393,350.0,9.0,0.0257,367.07,B
May,16,12:00:00,0.8215,353.0,0.0,0.0,337.04,B
May,16,12:30:00,0.8198,347.0,3.0,0.0086,332.6,B
May,16,13:00:00,0.8491,377.0,6.0,0.0159,340.07,B
May,16,13:30:00,0.7013,395.0,10.0,0.0253,337.4,B
May,16,14:00:00,0.9361,391.0,0.0,0.0,352.09,B
May,16,14:30:00,0.6459,412.0,11.0,0.0267,323.65,B
May,16,15:00:00,0.9165,407.0,0.0,0.0,339.72,B
May,16,15:30:00,0.8979,383.0,1.0,0.0026,328.63,B
May,16,16:00:00,0.9171,400.0,2.0,0.005,324.69,B
May,16,16:30:00,0.9571,352.0,2.0,0.0057,346.41,B
May,16,17:00:00,0.8785,360.0,6.0,0.0167,337.21,B
May,16,17:30:00,0.9937,320.0,3.0,0.0094,326.28,B
May,16,18:00:00,0.8376,319.0,5.0,0.0157,362.63,B
May,16,18:30:00,0.9269,260.0,0.0,0.0,341.87,B
May,16,19:00:00,0.8736,261.0,0.0,0.0,293.76,B
May,16,19:30:00,0.9614,209.0,2.0,0.0096,295.41,B
May,16,20:00:00,0.8647,174.0,4.0,0.023,315.87,B
May,16,20:30:00,0.9936,157.0,1.0,0.0064,349.58,B
May,16,21:00:00,0.9561,114.0,0.0,0.0,320.44,B
May,16,21:30:00,0.791,137.0,3.0,0.0219,327.57,B
May,16,22:00:00,0.9595,74.0,0.0,0.0,292.26,B
May,16,22:30:00,0.9839,62.0,0.0,0.0,296.47,B
May,16,23:00:00,0.9796,49.0,0.0,0.0,317.1,B
May,16,23:30:00,0.9722,36.0,0.0,0.0,340.81,B
